"city","review_count.x","funny","useful","cool","review_count.y","yelp.votes.funny","yelp.votes.useful","yelp.votes.cool","cuisine","wcount","qmark","emark","stars"
"Chandler",148,5,23,8,29,1,0,0,"Snacks",18,0,0,4
"Scottsdale",5,2,5,1,5,1,2,1,"Snacks",331,2,0,1
"Tempe",16,4,15,6,6,0,2,0,"Snacks",202,0,1,2
"Phoenix",19,3,18,3,18,0,0,0,"Snacks",9,0,0,4
"Scottsdale",53,2,20,2,35,0,0,0,"Snacks",41,0,10,4
"Scottsdale",25,4,24,3,56,0,0,0,"Snacks",10,0,0,3
"Chandler",148,8,29,5,21,1,1,1,"Snacks",77,0,0,4
"Phoenix",74,8,28,9,37,0,1,0,"Snacks",93,0,3,5
"Phoenix",30,3,30,2,36,0,0,0,"Snacks",49,0,0,5
"Chandler",75,4,0,1,14,3,0,0,"Snacks",30,0,0,5
"Mesa",4,5,10,7,15,0,0,0,"Snacks",17,0,0,5
"Chandler",148,11,32,8,40,0,1,0,"Snacks",142,0,3,4
"Scottsdale",3,1614,2575,2202,569,0,2,0,"Snacks",124,0,3,3
"Phoenix",19,64,158,58,202,0,1,0,"Snacks",185,0,0,2
"Phoenix",74,0,15,2,11,0,0,0,"Snacks",68,0,5,5
"Chandler",28,23,169,25,80,0,0,0,"Snacks",297,0,3,2
"Tempe",50,143,289,120,202,0,1,0,"Snacks",79,0,0,4
"Peoria",5,30,148,46,180,1,0,0,"Snacks",56,0,0,5
"Chandler",148,376,1098,546,791,0,0,0,"Snacks",30,0,0,4
"Phoenix",39,1,6,1,9,0,0,0,"Snacks",66,0,0,5
"Chandler",148,42,159,80,126,0,2,0,"Snacks",496,0,2,4
"Phoenix",19,2,7,3,17,0,0,0,"Snacks",63,0,3,5
"Chandler",148,6,22,5,31,0,0,0,"Snacks",687,0,5,3
"Phoenix",30,2,9,8,15,0,0,0,"Snacks",70,0,2,4
"Chandler",75,501,853,608,247,1,3,3,"Snacks",124,1,1,4
"Phoenix",10,6,22,6,25,1,1,1,"Snacks",162,0,3,5
"Chandler",148,35,89,40,76,0,1,0,"Snacks",139,0,1,4
"Tempe",16,1105,1299,1074,350,9,4,5,"Snacks",391,0,3,3
"Phoenix",9,0,0,0,1,0,0,0,"Snacks",8,1,0,4
"Phoenix",74,98,212,119,148,0,2,0,"Snacks",113,0,2,5
"Phoenix",74,2,2,2,3,0,0,0,"Snacks",5,0,1,5
"Tempe",29,45,116,63,75,0,0,0,"Snacks",107,0,0,3
"Phoenix",9,234,410,299,144,2,1,1,"Snacks",345,3,0,4
"Phoenix",74,5,28,10,17,0,1,0,"Snacks",123,0,0,4
"Phoenix",9,4,36,16,22,0,0,0,"Snacks",6,0,1,5
"Tempe",50,376,1098,546,791,0,1,0,"Snacks",34,0,1,5
"Peoria",8,609,902,623,236,0,0,1,"Snacks",87,4,1,4
"Phoenix",6,41,69,31,41,0,0,0,"Snacks",34,2,0,1
"Phoenix",10,1,1,1,1,1,1,1,"Snacks",55,0,0,4
"Phoenix",74,2,4,1,4,0,0,0,"Snacks",26,0,1,4
"Scottsdale",53,34,62,15,77,1,0,0,"Snacks",50,0,0,4
"Scottsdale",5,7,42,11,27,3,3,2,"Snacks",122,0,0,3
"Chandler",148,1,13,1,17,0,2,1,"Snacks",114,0,1,4
"Chandler",148,12,25,7,81,1,1,1,"Snacks",101,0,4,5
"Phoenix",19,48,190,63,80,5,7,3,"Snacks",196,3,0,2
"Phoenix",15,280,570,272,298,0,1,0,"Snacks",69,0,3,4
"Tempe",50,173,384,204,264,1,2,2,"Snacks",89,2,5,5
"Phoenix",34,849,1495,1005,483,2,3,2,"Snacks",155,0,0,5
"Phoenix",7,3,5,1,20,0,1,0,"Snacks",26,0,0,3
"Phoenix",34,1,4,1,7,0,0,0,"Snacks",106,0,1,5
"Scottsdale",53,3,14,3,11,0,1,0,"Snacks",20,0,0,5
"Scottsdale",24,383,592,355,187,0,2,2,"AfternoonTea",147,1,1,5
"Peoria",7,90,198,92,170,0,0,0,"AfternoonTea",61,0,0,4
"Phoenix",22,0,1,0,1,0,0,0,"AfternoonTea",166,0,0,5
"Scottsdale",7,4943,10629,8991,1253,2,5,5,"AfternoonTea",249,0,2,4
"Chandler",5,44,45,11,55,0,2,0,"AfternoonTea",238,0,0,1
"Phoenix",3,108,140,135,41,3,4,3,"AfternoonTea",54,0,0,5
"Phoenix",15,20,40,12,34,1,1,1,"AfternoonTea",246,1,0,2
"Phoenix",46,173,384,204,264,1,0,0,"AfternoonTea",108,0,0,2
"Phoenix",155,0,5,0,6,0,0,0,"AfternoonTea",14,0,2,5
"Phoenix",74,178,612,335,336,2,14,6,"AfternoonTea",452,0,8,4
"Tempe",53,17,60,23,63,0,0,0,"AfternoonTea",78,0,2,5
"Phoenix",155,1,11,3,8,1,1,0,"AfternoonTea",251,0,1,3
"Phoenix",155,0,0,0,1,0,0,0,"AfternoonTea",13,0,2,5
"Scottsdale",36,0,0,0,1,0,0,0,"AfternoonTea",33,0,0,5
"Phoenix",155,30,111,27,95,0,0,0,"AfternoonTea",78,0,0,3
"Phoenix",155,35,94,20,86,0,2,0,"AfternoonTea",241,0,1,4
"Phoenix",72,31,44,12,32,0,0,0,"AfternoonTea",253,1,3,3
"Tempe",53,0,1,1,3,0,0,0,"AfternoonTea",27,0,2,5
"Phoenix",74,0,0,0,2,0,0,0,"AfternoonTea",124,0,0,2
"Scottsdale",89,0,1,0,12,0,0,0,"AfternoonTea",48,0,0,3
"Phoenix",31,0,18,1,13,0,0,0,"AfternoonTea",88,0,0,2
"Phoenix",155,89,398,114,197,0,1,1,"AfternoonTea",56,0,1,5
"Phoenix",72,0,4,1,8,0,0,0,"AfternoonTea",92,0,0,2
"Phoenix",74,41,69,31,41,0,0,0,"AfternoonTea",150,0,0,3
"Phoenix",31,1,6,6,10,0,0,0,"AfternoonTea",101,2,1,4
"Scottsdale",89,9,15,13,8,1,1,1,"AfternoonTea",46,0,0,5
"Tempe",6,17,96,16,118,0,0,0,"AfternoonTea",40,0,2,5
"Scottsdale",89,6,11,8,5,1,1,1,"AfternoonTea",58,0,5,4
"Phoenix",28,0,1,0,2,0,0,0,"AfternoonTea",13,0,0,5
"Tempe",53,935,862,687,258,3,2,2,"AfternoonTea",337,6,5,4
"Scottsdale",89,19,173,97,197,1,3,1,"AfternoonTea",54,0,3,5
"Scottsdale",89,1,9,9,15,0,0,0,"AfternoonTea",213,0,1,3
"Phoenix",28,24,70,27,114,0,0,0,"AfternoonTea",40,0,0,4
"Tempe",53,14,21,13,20,0,0,0,"AfternoonTea",119,0,2,3
"Phoenix",155,0,2,0,3,0,0,0,"AfternoonTea",154,0,0,3
"Scottsdale",89,327,716,493,318,2,4,2,"AfternoonTea",195,0,6,5
"Phoenix",31,7,14,3,34,0,1,0,"AfternoonTea",60,0,2,5
"Phoenix",155,9,39,7,23,1,2,0,"AfternoonTea",40,0,0,5
"Gilbert",24,0,7,1,2,0,1,0,"AfternoonTea",42,0,0,3
"Phoenix",155,32,32,10,21,2,5,1,"AfternoonTea",247,0,0,4
"Phoenix",31,0,0,0,1,0,0,0,"AfternoonTea",169,1,3,2
"Chandler",77,38,69,36,34,0,0,0,"AfternoonTea",102,0,0,3
"Scottsdale",7,2517,5065,3901,670,2,8,5,"AfternoonTea",458,1,6,5
"Scottsdale",89,2,16,5,19,0,2,0,"AfternoonTea",21,0,1,4
"Phoenix",155,28,67,14,123,0,1,0,"AfternoonTea",74,0,0,3
"Phoenix",72,0,0,0,1,0,0,0,"AfternoonTea",79,0,0,5
"Phoenix",46,126,747,343,1467,0,0,0,"AfternoonTea",32,0,0,4
"Phoenix",155,0,8,0,12,0,0,0,"AfternoonTea",266,0,0,2
"Scottsdale",36,2,5,2,5,0,1,0,"AfternoonTea",27,0,2,4
"Scottsdale",36,6,21,3,17,3,2,0,"AfternoonTea",295,0,4,2
"Phoenix",72,0,16,3,17,0,2,1,"AfternoonTea",44,0,0,5
"Phoenix",15,0,2,0,3,0,0,0,"AfternoonTea",147,0,3,4
"Tempe",3,17,96,16,118,0,0,0,"AfternoonTea",67,0,0,3
"Phoenix",74,25,78,66,98,0,1,0,"AfternoonTea",246,0,0,3
"Tempe",6,332,295,271,30,12,10,9,"AfternoonTea",315,5,6,4
"Chandler",77,1,11,3,12,0,1,1,"AfternoonTea",123,0,1,4
"Chandler",77,0,4,1,6,0,1,1,"AfternoonTea",148,0,0,4
"Phoenix",31,136,273,199,188,1,1,2,"AfternoonTea",130,0,3,4
"Phoenix",155,0,0,0,2,0,0,0,"AfternoonTea",42,0,0,3
"Phoenix",74,1,5,3,8,0,0,0,"AfternoonTea",22,0,1,4
"Scottsdale",36,2,1,0,1,1,1,0,"AfternoonTea",49,0,0,5
"Tempe",53,126,747,343,1467,1,0,2,"AfternoonTea",31,0,1,5
"Scottsdale",89,31,163,81,133,0,1,0,"AfternoonTea",252,0,4,4
"Tempe",4,0,4,2,7,0,1,1,"AfternoonTea",60,0,1,4
"Phoenix",155,685,1122,987,285,1,2,1,"AfternoonTea",119,0,1,4
"Scottsdale",89,4,6,5,5,1,1,1,"AfternoonTea",53,0,0,4
"Phoenix",72,0,0,0,1,0,0,0,"AfternoonTea",64,0,2,5
"Phoenix",155,378,678,451,196,0,3,3,"AfternoonTea",113,0,1,4
"Phoenix",72,0,1,1,3,0,0,0,"AfternoonTea",70,0,2,4
"Phoenix",72,0,7,0,4,0,2,0,"AfternoonTea",35,0,0,4
"Phoenix",155,1,4,2,6,0,0,0,"AfternoonTea",29,0,1,5
"Scottsdale",89,54,108,35,74,0,0,0,"AfternoonTea",43,0,0,3
"Phoenix",46,25,65,30,79,0,0,0,"AfternoonTea",59,0,1,4
"Phoenix",72,2,24,9,32,1,3,1,"AfternoonTea",84,0,0,5
"Phoenix",46,4,19,10,15,0,1,0,"AfternoonTea",43,0,0,4
"Tempe",4,165,540,304,264,0,2,2,"AfternoonTea",119,0,1,4
"Phoenix",28,5391,6063,5539,346,15,15,15,"AfternoonTea",106,0,3,4
"Scottsdale",89,4,6,5,2,2,1,0,"AfternoonTea",135,0,0,5
"Phoenix",74,17,58,15,24,0,4,0,"AfternoonTea",272,3,7,2
"Gilbert",24,19,92,30,27,0,0,0,"AfternoonTea",85,0,0,2
"Phoenix",155,4,14,5,13,0,0,0,"AfternoonTea",96,0,0,4
"Phoenix",28,36,83,50,42,1,1,1,"AfternoonTea",159,0,0,4
"Chandler",77,27,86,45,66,0,1,0,"AfternoonTea",40,0,0,3
"Phoenix",46,8,16,8,28,0,0,0,"AfternoonTea",103,0,0,5
"Scottsdale",89,12,18,13,6,1,1,2,"AfternoonTea",238,0,0,5
"Chandler",77,16,71,9,71,0,0,0,"AfternoonTea",47,0,0,5
"Chandler",77,90,157,83,55,1,2,1,"AfternoonTea",515,0,3,2
"Scottsdale",89,5,21,12,5,1,2,2,"AfternoonTea",62,0,0,4
"Chandler",77,3,24,7,7,2,3,1,"AfternoonTea",231,0,1,2
"Chandler",77,1248,2544,2004,985,0,2,1,"AfternoonTea",290,0,1,4
"Phoenix",155,39,140,44,115,0,1,0,"AfternoonTea",137,0,9,4
"Phoenix",74,1,2,0,4,0,1,0,"AfternoonTea",48,0,1,4
"Phoenix",72,25,77,14,83,0,2,3,"AfternoonTea",275,1,0,5
"Phoenix",74,38,69,36,34,1,5,2,"AfternoonTea",403,0,0,3
"Gilbert",24,0,0,0,2,0,0,0,"AfternoonTea",26,0,0,5
"Scottsdale",89,2,3,2,1,0,0,0,"AfternoonTea",61,0,0,5
"Phoenix",28,93,408,117,422,0,0,0,"AfternoonTea",102,0,0,3
"Tempe",53,2,9,3,9,0,2,0,"AfternoonTea",83,0,1,5
"Phoenix",74,4,19,10,15,0,0,0,"AfternoonTea",52,0,0,1
"Surprise",3,0,1,0,3,0,1,0,"AfternoonTea",60,0,0,5
"Scottsdale",89,3,20,4,14,0,1,0,"AfternoonTea",144,0,0,2
"Scottsdale",89,6,15,6,6,1,2,1,"AfternoonTea",36,0,3,5
"Phoenix",46,302,608,432,325,0,1,1,"AfternoonTea",142,0,1,4
"Phoenix",31,45,119,37,154,1,0,0,"AfternoonTea",55,1,0,3
"Scottsdale",89,4,7,4,5,1,2,1,"AfternoonTea",16,0,3,5
"Phoenix",74,1,3,0,6,0,0,0,"AfternoonTea",150,0,0,2
"Scottsdale",89,0,0,0,1,0,0,0,"AfternoonTea",45,0,2,5
"Phoenix",46,0,1,0,1,0,1,0,"AfternoonTea",80,0,0,4
"Phoenix",46,2,7,8,19,0,0,0,"AfternoonTea",81,0,0,1
"Tempe",6,146,462,209,242,0,1,0,"AfternoonTea",134,0,0,4
"Chandler",77,262,536,303,278,0,1,0,"AfternoonTea",109,0,1,4
"Phoenix",74,0,2,0,8,0,1,0,"AfternoonTea",263,1,1,4
"Phoenix",46,0,3,0,3,0,1,0,"AfternoonTea",27,0,1,4
"Phoenix",28,21,108,18,101,0,0,0,"AfternoonTea",157,0,0,4
"Phoenix",155,30,68,37,66,0,0,0,"AfternoonTea",79,0,1,4
"Chandler",77,1,1,1,3,0,1,1,"AfternoonTea",23,0,2,4
"Tempe",4,28,128,79,161,0,0,0,"AfternoonTea",42,0,0,4
"Tempe",53,3,14,4,10,0,0,0,"AfternoonTea",248,0,1,5
"Scottsdale",36,2,3,3,2,1,1,2,"AfternoonTea",270,0,5,4
"Phoenix",22,279,798,420,584,0,1,0,"AfternoonTea",181,0,0,3
"Gilbert",24,0,2,0,2,0,2,0,"AfternoonTea",18,0,0,4
"Phoenix",72,1,16,3,17,0,1,0,"AfternoonTea",126,2,0,4
"Phoenix",13,0,5,1,20,0,0,0,"AfternoonTea",71,0,0,5
"Tempe",53,6,32,7,46,0,0,0,"AfternoonTea",36,0,0,3
"Scottsdale",24,8,35,22,19,1,2,1,"AfternoonTea",197,0,3,5
"Phoenix",74,1,23,1,19,0,1,0,"AfternoonTea",165,0,0,3
"Scottsdale",89,0,1,0,2,0,1,0,"AfternoonTea",74,0,0,2
"Phoenix",155,42,349,171,295,0,0,0,"AfternoonTea",98,0,0,4
"Scottsdale",24,0,3,0,4,0,1,0,"AfternoonTea",26,0,0,5
"Scottsdale",89,569,743,513,244,1,2,1,"AfternoonTea",223,1,3,4
"Tempe",53,1,42,7,39,0,2,2,"AfternoonTea",420,2,4,4
"Chandler",77,6230,8001,6353,1325,5,9,7,"AfternoonTea",185,0,0,4
"Scottsdale",89,2,5,0,6,0,0,0,"AfternoonTea",251,0,0,3
"Phoenix",72,386,1010,638,173,1,6,2,"AfternoonTea",122,0,3,4
"Tempe",53,0,2,3,1,0,1,2,"AfternoonTea",43,0,0,5
"Gilbert",24,0,0,0,2,0,0,0,"AfternoonTea",35,0,0,3
"Phoenix",155,0,3,0,2,0,1,0,"AfternoonTea",37,0,0,5
"Phoenix",46,0,8,1,6,0,2,0,"AfternoonTea",88,0,0,4
"Phoenix",74,1,9,9,15,0,0,0,"AfternoonTea",292,1,1,3
"Chandler",5,10,35,14,51,0,0,0,"AfternoonTea",64,0,0,2
"Gilbert",24,3,10,1,17,0,0,0,"AfternoonTea",141,1,0,2
"Phoenix",28,0,8,2,16,0,0,0,"AfternoonTea",26,0,0,5
"Phoenix",155,0,9,2,13,0,2,0,"AfternoonTea",78,0,4,5
"Tempe",53,51,154,29,121,0,2,0,"AfternoonTea",47,1,4,5
"Chandler",77,803,1453,1155,481,2,4,3,"AfternoonTea",368,0,2,4
"Phoenix",28,36,110,18,64,0,0,0,"AfternoonTea",97,2,0,2
"Phoenix",155,3,13,7,16,0,2,0,"AfternoonTea",306,0,0,2
"Phoenix",155,0,12,1,7,0,2,1,"AfternoonTea",168,0,0,5
"Phoenix",72,1,10,6,9,0,0,0,"AfternoonTea",138,0,1,5
"Phoenix",74,0,9,2,9,0,2,1,"AfternoonTea",143,0,2,5
"Phoenix",155,0,4,0,2,0,1,0,"AfternoonTea",20,0,0,5
"Phoenix",155,4,5,3,7,0,0,0,"AfternoonTea",103,0,6,2
"Scottsdale",89,3,3,2,4,0,0,0,"AfternoonTea",149,0,4,5
"Phoenix",155,0,5,1,3,0,2,1,"AfternoonTea",89,0,1,5
"Chandler",3,0,0,1,1,0,0,1,"AfternoonTea",136,0,0,5
"Phoenix",46,279,798,420,584,0,0,0,"AfternoonTea",106,0,0,4
"Phoenix",22,24,142,55,132,0,11,4,"AfternoonTea",163,0,1,4
"Gilbert",24,5,10,7,15,0,0,0,"AfternoonTea",64,0,0,3
"Phoenix",155,8,48,19,51,0,2,2,"AfternoonTea",240,0,0,4
"Phoenix",72,1,4,1,2,1,1,1,"AfternoonTea",83,1,1,5
"Phoenix",13,10,40,15,50,0,1,0,"AfternoonTea",45,0,0,5
"Phoenix",155,19,50,22,104,0,0,0,"AfternoonTea",2,0,1,5
"Scottsdale",24,39,66,31,44,0,2,1,"AfternoonTea",448,6,0,5
"Phoenix",69,104,279,177,153,0,1,0,"AfternoonTea",70,0,2,4
"Phoenix",201,24,55,26,25,1,3,2,"AfternoonTea",65,0,0,4
"Phoenix",461,3,28,4,32,0,1,0,"AfternoonTea",40,0,0,4
"Phoenix",69,0,0,0,1,0,0,0,"AfternoonTea",884,0,1,4
"Gilbert",390,0,0,1,5,0,0,0,"AfternoonTea",73,0,0,5
"Phoenix",79,1,4,3,2,1,3,3,"AfternoonTea",89,0,4,5
"Scottsdale",57,4,1,0,2,0,1,0,"AfternoonTea",13,0,0,5
"Scottsdale",38,25,27,27,13,4,4,4,"AfternoonTea",348,0,4,4
"Chandler",32,0,0,0,5,0,0,0,"AfternoonTea",10,0,0,5
"Tempe",264,2,8,0,8,0,0,0,"AfternoonTea",8,0,0,3
"Phoenix",4,108,140,135,41,3,4,3,"AfternoonTea",63,0,0,5
"Phoenix",40,89,398,114,197,1,0,0,"AfternoonTea",116,1,1,4
"Scottsdale",50,3,3,3,13,0,0,0,"AfternoonTea",38,0,4,5
"Phoenix",135,494,622,377,169,2,6,3,"AfternoonTea",279,3,0,2
"Phoenix",73,5,16,9,15,0,0,0,"AfternoonTea",90,0,2,5
"Phoenix",461,2,6,2,9,0,0,0,"AfternoonTea",41,0,0,5
"Phoenix",30,0,1,0,5,0,1,0,"AfternoonTea",74,2,1,5
"Phoenix",129,1815,3118,2640,561,1,1,1,"AfternoonTea",46,1,0,4
"Scottsdale",79,198,333,203,127,0,2,1,"AfternoonTea",90,0,1,5
"Phoenix",461,4,8,7,10,1,1,1,"AfternoonTea",131,0,0,5
"Gilbert",390,7,56,29,35,0,0,0,"AfternoonTea",204,0,1,5
"Scottsdale",71,1731,2191,1997,284,1,2,0,"AfternoonTea",89,0,0,3
"Phoenix",24,4,18,6,33,0,0,0,"AfternoonTea",54,0,0,3
"Tempe",19,0,2,0,2,0,1,0,"AfternoonTea",37,0,1,5
"Phoenix",6,2,3,1,7,0,1,0,"AfternoonTea",60,0,0,3
"Phoenix",29,56,117,62,74,1,2,1,"AfternoonTea",75,0,1,4
"Phoenix",137,0,1,1,2,0,0,0,"AfternoonTea",35,0,0,5
"Phoenix",461,59,109,62,56,1,1,1,"AfternoonTea",194,1,3,4
"Phoenix",461,3,12,3,41,0,2,1,"AfternoonTea",27,0,1,5
"Phoenix",135,6,60,19,91,0,0,1,"AfternoonTea",100,0,0,4
"Phoenix",135,1,9,1,6,0,2,1,"AfternoonTea",223,0,0,4
"Tempe",122,205,752,278,403,2,2,1,"AfternoonTea",78,2,0,3
"Phoenix",120,2,4,3,3,0,0,0,"AfternoonTea",8,0,0,4
"Phoenix",461,0,1,0,2,0,0,0,"AfternoonTea",63,0,3,5
"Phoenix",11,46,116,30,137,0,0,0,"AfternoonTea",28,0,1,3
"Mesa",10,90,205,129,181,0,0,0,"AfternoonTea",234,0,2,4
"Phoenix",147,3,13,5,12,0,0,0,"AfternoonTea",67,0,0,5
"Scottsdale",9,0,2,0,2,0,1,0,"AfternoonTea",59,0,2,5
"Phoenix",64,91,222,88,155,0,1,0,"AfternoonTea",167,0,1,4
"Phoenix",26,279,798,420,584,1,2,1,"AfternoonTea",110,0,2,5
"Phoenix",69,1350,2656,2219,390,1,4,2,"AfternoonTea",177,0,0,3
"Chandler",95,0,4,0,18,0,0,0,"AfternoonTea",67,0,0,4
"Phoenix",64,67,113,82,48,2,2,2,"AfternoonTea",98,0,2,5
"Phoenix",17,3,15,3,11,0,3,1,"AfternoonTea",168,1,0,3
"Phoenix",461,2,7,1,15,0,0,0,"AfternoonTea",48,0,1,4
"Peoria",21,1,14,1,50,0,1,0,"AfternoonTea",48,0,0,5
"Phoenix",7,1350,2656,2219,390,1,1,4,"AfternoonTea",221,0,1,4
"Phoenix",129,0,0,0,2,0,0,0,"AfternoonTea",429,1,3,3
"Phoenix",141,321,673,430,297,3,5,3,"AfternoonTea",234,2,6,4
"Phoenix",461,759,1298,1053,356,9,3,6,"AfternoonTea",248,0,0,5
"Phoenix",69,0,3,1,2,0,0,0,"AfternoonTea",179,0,0,5
"Tempe",122,87,190,101,129,0,0,0,"AfternoonTea",89,0,1,4
"Phoenix",461,4,39,10,40,0,1,0,"AfternoonTea",95,0,0,4
"Phoenix",120,18,47,20,47,0,4,2,"AfternoonTea",251,0,4,5
"Tempe",264,5,37,7,25,0,1,0,"AfternoonTea",16,0,0,5
"Chandler",95,74,192,66,162,0,2,0,"AfternoonTea",70,0,0,4
"Tempe",122,2,12,3,7,2,1,0,"AfternoonTea",206,0,0,4
"Phoenix",461,1,0,0,2,1,0,0,"AfternoonTea",30,0,4,2
"Phoenix",461,5,37,7,25,0,1,0,"AfternoonTea",49,0,0,4
"Tempe",7,69,152,75,286,0,1,0,"AfternoonTea",7,0,0,5
"Phoenix",79,698,1671,1354,551,0,4,2,"AfternoonTea",226,0,3,4
"Phoenix",120,74,221,94,143,1,2,1,"AfternoonTea",111,1,2,5
"Gilbert",390,103,284,123,134,1,2,2,"AfternoonTea",358,3,3,5
"Phoenix",129,241,524,374,159,1,1,1,"AfternoonTea",6,0,0,4
"Phoenix",201,3,8,10,5,0,2,3,"AfternoonTea",74,0,2,5
"Phoenix",135,71,181,79,63,0,0,0,"AfternoonTea",108,0,0,3
"Phoenix",137,4,49,25,60,0,4,3,"AfternoonTea",189,0,0,1
"Phoenix",69,140,174,143,90,7,2,3,"AfternoonTea",47,1,2,2
"Phoenix",129,43,122,53,60,0,0,0,"AfternoonTea",205,0,2,3
"Phoenix",4,171,828,393,449,1,4,2,"AfternoonTea",152,0,3,4
"Chandler",23,0,8,2,8,0,0,0,"AfternoonTea",34,0,5,5
"Phoenix",461,1,13,4,5,1,3,2,"AfternoonTea",200,0,1,5
"Tempe",131,1,7,2,7,0,0,0,"AfternoonTea",219,0,0,5
"Surprise",16,105,203,138,91,0,2,1,"AfternoonTea",187,0,0,5
"Gilbert",390,66,178,106,54,1,4,1,"AfternoonTea",29,0,1,5
"Phoenix",69,45,44,31,31,0,0,0,"AfternoonTea",72,0,1,5
"Gilbert",390,11,18,5,13,0,1,0,"AfternoonTea",105,0,2,5
"Phoenix",107,400,477,320,179,0,0,0,"AfternoonTea",78,0,1,3
"Phoenix",461,67,39,21,39,0,0,0,"AfternoonTea",35,0,0,5
"Phoenix",147,34,79,23,31,0,0,0,"AfternoonTea",44,0,1,4
"Phoenix",79,10,24,11,17,0,1,1,"AfternoonTea",136,0,0,5
"Scottsdale",71,16,24,12,59,1,1,0,"AfternoonTea",34,0,0,4
"Peoria",9,34,94,43,32,2,4,4,"AfternoonTea",127,0,2,5
"Gilbert",390,50,204,87,166,0,0,0,"AfternoonTea",264,0,2,3
"Tempe",19,376,1098,546,791,1,1,1,"AfternoonTea",59,0,1,4
"Phoenix",141,329,720,245,369,0,4,0,"AfternoonTea",182,1,0,3
"Phoenix",73,11,33,8,22,0,0,0,"AfternoonTea",107,0,0,4
"Tempe",19,758,1118,834,350,2,2,2,"AfternoonTea",68,1,2,4
"Phoenix",461,57,198,94,120,0,2,1,"AfternoonTea",90,0,1,5
"Tempe",122,0,2,1,1,0,2,1,"AfternoonTea",215,0,0,1
"Tempe",13,72,159,117,68,0,0,0,"AfternoonTea",58,0,0,3
"Phoenix",147,7,37,26,21,0,1,0,"AfternoonTea",293,0,0,4
"Tempe",16,35,82,22,160,2,1,0,"AfternoonTea",85,1,0,1
"Scottsdale",57,140,175,143,52,0,2,1,"AfternoonTea",68,0,0,5
"Tempe",12,4943,10629,8991,1253,1,2,3,"AfternoonTea",253,0,2,4
"Phoenix",11,593,1545,1199,376,0,3,1,"AfternoonTea",185,0,1,3
"Tempe",41,2,2,3,4,0,0,0,"AfternoonTea",48,1,0,4
"Mesa",59,39,99,39,77,1,1,1,"AfternoonTea",90,0,0,3
"Peoria",9,90,186,72,59,2,2,1,"AfternoonTea",205,0,1,3
"Phoenix",61,12,17,10,19,1,0,1,"AfternoonTea",149,0,1,5
"Scottsdale",71,43,135,61,210,0,3,1,"AfternoonTea",513,0,0,5
"Phoenix",461,57,75,48,35,0,2,0,"AfternoonTea",87,0,0,3
"Phoenix",461,3,11,4,15,0,1,0,"AfternoonTea",36,1,0,5
"Tempe",264,45,116,63,75,2,0,0,"AfternoonTea",139,0,0,4
"Phoenix",3,7,26,17,20,0,1,1,"AfternoonTea",42,0,0,1
"Gilbert",390,15,26,17,35,0,0,0,"AfternoonTea",28,0,5,5
"Tempe",26,56,206,122,226,0,0,0,"AfternoonTea",17,0,0,3
"Tempe",131,1,23,4,44,0,0,0,"AfternoonTea",46,0,1,5
"Phoenix",120,9,39,18,49,0,2,0,"AfternoonTea",116,0,0,5
"Mesa",59,9,13,15,9,0,0,1,"AfternoonTea",77,0,1,5
"Phoenix",201,14,61,23,40,0,0,0,"AfternoonTea",139,1,1,3
"Phoenix",129,0,1,1,2,0,1,0,"AfternoonTea",265,0,2,1
"Mesa",16,279,798,420,584,1,1,1,"AfternoonTea",227,2,1,2
"Mesa",59,1,3,1,6,0,0,0,"AfternoonTea",37,0,0,5
"Phoenix",79,3,342,328,15,0,39,39,"AfternoonTea",101,0,3,5
"Gilbert",390,64,158,58,202,0,0,0,"AfternoonTea",52,0,0,4
"Gilbert",390,17,71,14,64,0,0,0,"AfternoonTea",53,0,0,4
"Phoenix",201,46,104,82,22,0,5,4,"AfternoonTea",172,0,2,5
"Phoenix",137,2,3,2,10,0,0,0,"AfternoonTea",109,0,4,5
"Phoenix",79,1,12,7,8,0,1,1,"AfternoonTea",138,0,1,5
"Phoenix",11,182,210,145,198,0,0,1,"AfternoonTea",24,1,0,4
"Scottsdale",79,1,4,1,6,0,0,0,"AfternoonTea",103,0,1,5
"Phoenix",137,1,29,2,21,0,0,1,"AfternoonTea",148,1,0,5
"Phoenix",129,8780,10924,10597,1631,3,5,5,"AfternoonTea",219,0,2,5
"Phoenix",461,20,52,20,22,0,0,1,"AfternoonTea",107,0,0,5
"Gilbert",390,80,110,27,146,0,0,0,"AfternoonTea",29,0,0,4
"Chandler",95,26,70,44,23,0,4,1,"AfternoonTea",114,1,1,5
"Scottsdale",7,2,6,1,12,0,1,0,"AfternoonTea",7,0,0,4
"Scottsdale",57,49,197,44,286,0,0,0,"AfternoonTea",76,0,0,2
"Phoenix",46,3,33,7,18,0,0,0,"AfternoonTea",112,0,2,4
"Peoria",21,179,244,219,83,0,0,1,"AfternoonTea",74,0,3,3
"Phoenix",4,135,341,215,110,0,2,1,"AfternoonTea",177,1,0,4
"Tempe",71,1105,1299,1074,350,1,4,2,"AfternoonTea",297,0,2,4
"Phoenix",61,15,44,18,30,0,0,0,"AfternoonTea",69,0,0,4
"Phoenix",82,194,485,216,145,1,3,3,"AfternoonTea",122,6,6,5
"Mesa",59,8,23,7,22,0,0,0,"AfternoonTea",146,0,0,4
"Phoenix",461,123,457,331,277,0,1,0,"AfternoonTea",197,0,2,4
